604CA017025 911000015429017   0CLEARLAKE               CALIF 060823111A001C04MWN21MWN14ST45 000002                                                  23MIN14ST45 29MWN14ST45
604CA017025 911000015429017   0CLEARLAKE               CALIF 071005111A001A51MWN67MWN12EE99 000000
604CA018008C911000017147018   0LASSEN                  CALIF 010111121A001C37MW 36FW 12HU40 000001                                                  46MW 12OK40
604CA019009A9110010698540194801LOS ANGELES             CALIF 010705111A001A37MWH27MBN12ST81B000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 010705111A002B54MWN00UUU12UN99 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 010705111A003A38MWN23MWN40SF45 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 010705111A004B19MWH00UUU12UN47 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 010705111A005B26MWH00UUU12UN03 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 020705111A001B21MWH00UUU12UN47 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 020705111A002F25MWH00UUU13UN99 00300025MWH26MWH24MWH
604CA019009A9110010698540194801LOS ANGELES             CALIF 020705111A003B17MBN00UUU12UN99 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 020705111A004E42FWH26MWH90OK99 00100153MWH                                             22FWH90OK99
604CA019009A9110010698540194801LOS ANGELES             CALIF 020705111A005A33MBN45MWN12ST81A000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 020705111A006B16MBN00UUU12UN47 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 031005111A001A20MWH22MWH85OK48 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 031005111A002A30FWH34MWH12GF45 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 031005111A003A24MWH33MWH12ST81A000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 030705111A004A46FWH46MWH20WI45 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 030705111A006B24MWH00UUU12UN47 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 030320121A007A14MWH15MWH90AQ26 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 040705111A001B24MWH00UUU30UN99 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 040705111A002B19MBN00UUU12UN99 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 040721111A003A17MWH18MWH12ST47 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 040705111A004B23MWH00UUU30UN99 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 040705111A005B41MBN00UUU12UN47 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 040705111A006B18FBN00UUU12UN45 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 040705111A007B55MWN00UUU12UN99 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 040721111A008B29MWH00UUU12UN47 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 040705111A009B25MWH00UUU12UN99 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 040705111A010B24MWH00UUU12UN47 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 040721111A011A33FWN27MWN12OF99 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 050823111A001B23FWH00UUU12UN47 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 050721111A002D33FWH45MWH12GF45 00200006FWH06MWH
604CA019009A9110010698540194801LOS ANGELES             CALIF 050721111A003A53MBN32MBN30ST99 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 050721111A004A28MWH15MBN13ST03 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 050721111A005A19MWH28MWH12ST81A000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 050721111A006A19MBN19MWN20ST99 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 050721111A007A18MWH17MWH12ST47 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 060823111A001B31MWH00UUU12UN45 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 060823111A002A24MWH31MWH12ST26 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 060823111A003B26MWH00UUU20UN45 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 060823111A004B22MBN00UUU12UN45 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 060823111A005B41MBN00UUU12UN47 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 060823111A006B59FWN00UUU85UN99 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 060823111A007B27MBN00UUU12UN47 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 060823111A008B19MWH00UUU12UN47 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 060823111A009A02MWH27MWH40OK60 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 060823111A010B18MBN00UUU12UN47 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 060823111A011ABBFWN39FWN70DA60 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 071005111A001B26MWH00UUU12UN47 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 071005111A002B51MUU00UUU12UN47 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 071005111A003C36MWH27MWH12ST47 000001                                                  20MWH12ST47
604CA019009A9110010698540194801LOS ANGELES             CALIF 071005111A004B41MBN00UUU12UN47 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 080124121A002A45FUU40MBN20XW45 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 080124121A004A22MWH24MWH20ST99 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 080124121A005B21MWH00UUU14UN47 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 080124121A006A19MWH33MWH12ST81A000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 080124121A007F19MWH00UUU12UN47 00100024MWH
604CA019009A9110010698540194801LOS ANGELES             CALIF 080124121A008B18MUU00UUU30UN99 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 080124121A009B20MWH00UUU12UN47 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 080320121A010A26MWN40MWH12ST05 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 090411121A001B34MB 00UU 12UN46 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 090411121A002F16MW 00UU 12UN47 00100021MW
604CA019009A9110010698540194801LOS ANGELES             CALIF 090411121A003B35MW 00UU 12UN46 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 090329121A004B00MUU00UUU12UN99 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 090411121A005B52MB 00UU 12UN46 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 090411121A006B27MB 00UU 12UN46 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 090329121A008B21MWN00UUU12UN99 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 101230111A001B22MWH00UUU12UN99 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 101230111A002B19MWH00UUU12UN47 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 101230111A003F27MBN00UUU12UN47 00100033MBN
604CA019009A9110010698540194801LOS ANGELES             CALIF 101230111A004B34MBN00UUU30UN03 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 101230111A005B21MWH00UUU20UN99 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 101230111A006E51MWH16MWH20OK26 00100158FWH                                             15FWH20OK26
604CA019009A9110010698540194801LOS ANGELES             CALIF 110214121A001A24MWH24MWH20ST99 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 110214121A002B39MBN00UUU12UN47 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 110214121A003B25MBN00UUU12UN47 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 110214121A004B19MWH00UUU12UN47 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 110214121A005B31MBN00UUU13UN47 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 120320121A001B23MWH00UUU12UN99 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 120320121A002B38MWN00UUU12UN99 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 120320121A003B35MWH00UUU12UN99 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 120320121A004B36MWH00UUU20UN99 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 120320121A005B44MBN00UUU12UN47 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 120320121A006B32FBN00UUU12UN47 000000
604CA019009A9110010698540194801LOS ANGELES             CALIF 120320121A007B26MBN00UUU30UN48 000000
604CA019013 9110000840660194800ALHAMBRA                CALIF 101230111A001B19MWH00UUU12UN99 000000
604CA019023 9110000570270194800ARCADIA                 CALIF 120124121A001C18MWH31MWH20ST45 000001                                                  26MWH20ST45
604CA019063 9110000762760194800BALDWIN PARK            CALIF 020705111A001A26MWH24MWH20ST45 000000
604CA019083 9110000775170194800BELLFLOWER              CALIF 040705111A001B23MUU00UUU12UN99 000000
604CA019083 9110000775170194800BELLFLOWER              CALIF 050823111A001A71MWN63MWN12NE45 000000
604CA019083 9110000775170194800BELLFLOWER              CALIF 060823111A001A52MBN34MBN30ST03 000000
604CA019083 9110000775170194800BELLFLOWER              CALIF 091123111A001B23MBN00UUU12UN99 000000
604CA019094 9110000425670194801BELL GARDENS            CALIF 010705111A001B18MWH00UUU11UN47 000000
604CA019094 9110000425670194801BELL GARDENS            CALIF 030629111A001A31MWH40MWH11AQ40 000000
604CA019094 9110000425670194801BELL GARDENS            CALIF 030629111A002A18MWH20MWH20OK47 000000
604CA019094 9110000425670194801BELL GARDENS            CALIF 101230111A001A25FWH31MWH20GF45 000000
604CA019094 9110000425670194801BELL GARDENS            CALIF 110405121A001B28MW 00UU 12UN99 000000
604CA019094 9110000425670194801BELL GARDENS            CALIF 120207121A001B34MWH00UUU12UN47 000000
604CA019094 9110000425670194801BELL GARDENS            CALIF 120207121A002B32MWH00UUU12UN47 000000
604CA019094 9110000425670194801BELL GARDENS            CALIF 120207121A003B58MAN00UUU90UN99 000000
604CA0191R2 9110001783930194800SANTA CLARITA           CALIF 080320121A001D90FWN64MWN12IL26 00100095MWN
604CA0191R2 9110001783930194800SANTA CLARITA           CALIF 090320121A001A51MWN51MWN14NE45 000000
604CA0191R2 9110001783930194800SANTA CLARITA           CALIF 090320121A002A31FWN40MWN85GF45 000000
604CA0191R2 9110001783930194800SANTA CLARITA           CALIF 101230111A001C30MWH17MBN12ST03 000002                                                  17MBN12ST03 17MUU12ST03
604CA0191W3 9110000561970194800DIAMOND BAR             CALIF 040721111A001A39MWN22MWN14AQ45 000000
604CA0191W3 9110000561970194800DIAMOND BAR             CALIF 050823111A001A62MBN43FWH20BF45 000000
604CA019104 9110000345100194801BEVERLY HILLS           CALIF 100207121A001A59FWN54MWN20GF45 000000
604CA019122 9110001045550194800BURBANK                 CALIF 070320121A001A64FWH70MWN30WI45 000000
604CA019153 9110000975890194800COMPTON                 CALIF 010705111A001B21MBN00UUU12UN47 000000
604CA019153 9110000975890194800COMPTON                 CALIF 010705111A002B18MBN00UUU12UN47 000000
604CA019153 9110000975890194800COMPTON                 CALIF 010705111A003B20MBN00UUU12UN99 000000
604CA019153 9110000975890194800COMPTON                 CALIF 010705111A004A27MWH25MWH20BR45 000000
604CA019153 9110000975890194800COMPTON                 CALIF 010705111A005B20MBN00UUU12UN47 000000
604CA019153 9110000975890194800COMPTON                 CALIF 020705111A001B35MBN00UUU12UN47 000000
604CA019153 9110000975890194800COMPTON                 CALIF 020705111A002B29MBN00UUU12UN47 000000
604CA019153 9110000975890194800COMPTON                 CALIF 030705111A001B51MBN00UUU12UN26 000000
604CA019153 9110000975890194800COMPTON                 CALIF 030705111A002B40MWH00UUU12UN47 000000
604CA019153 9110000975890194800COMPTON                 CALIF 061005111A001B18MBN00UUU12UN47 000000
604CA019153 9110000975890194800COMPTON                 CALIF 060823111A002B00MBN00UUU12UN99 000000
604CA019153 9110000975890194800COMPTON                 CALIF 060823111A003B18MBN00UUU12UN47 000000
604CA019153 9110000975890194800COMPTON                 CALIF 071005111A001B24MWH00UUU12UN99 000000
604CA019153 9110000975890194800COMPTON                 CALIF 090320121A001B68MWH00UUU12UN47 000000
604CA019153 9110000975890194800COMPTON                 CALIF 110320121A001B18MWH00UUU12UN47 000000
604CA019153 9110000975890194800COMPTON                 CALIF 110320121A002B21MBN00UUU12UN47 000000
604CA019153 9110000975890194800COMPTON                 CALIF 120214121A001B27MBN00UUU12UN47 000000
604CA019164 9110000483580194801COVINA                  CALIF 091123111A001B26MWH00UUU12UN18 000000
604CA019184 9110000393400194801CULVER CITY             CALIF 050721111A001D89MWN30MWN30AQ70 00100027FWH
604CA0192U9D9110000000000194801LA TRNSPRTN SERVICES BURCALIF 081123111A001B59MWH00UUU20UN99 000000
604CA0192U9D9110000000000194801LA TRNSPRTN SERVICES BURCALIF 120320121A001A32MWH47MWH12ST81A000000
604CA019202 9110001130860194800DOWNEY                  CALIF 090214121A001A31FWH44MWH30GF45 000000
604CA019202 9110001130860194800DOWNEY                  CALIF 100207121A001C42MWH25MWN11ST81A000001                                                  32FWN11ST81A
604CA019202 9110001130860194800DOWNEY                  CALIF 101230111A002B19MWH00UUU11UN99 000000
604CA019202 9110001130860194800DOWNEY                  CALIF 100207121A003A31MWH51MWN11ST81F000000
604CA019222 9110001148090194800EL MONTE                CALIF 050329121A001A48FAN17MAN20MO99 000000
604CA019243 9110000595210194800GARDENA                 CALIF 090405121A001C59MW 29MW 12UN81A000003                                                  35MW 12UN81A39MW 12UN81A34MW 12UN81A
604CA019243 9110000595210194800GARDENA                 CALIF 090320121A002A24MWH52MWH12ST80E000000
604CA019243 9110000595210194800GARDENA                 CALIF 101230111A001A56MUU25MBN40ST45 000000
604CA019243 9110000595210194800GARDENA                 CALIF 110124121A001A55FUU52MUU12WI45 000000
604CA019252 9110001939730194800GLENDALE                CALIF 090405121A001C38MW 31MW 12UN81A000001                                                  27MW 12UN81A
604CA019283 9110000852840194800HAWTHORNE               CALIF 030629111A001A24MBN18MWH12ST99 000000
604CA019283 9110000852840194800HAWTHORNE               CALIF 030629111A002A20MWH25MBN12ST99 000000
604CA019283 9110000852840194800HAWTHORNE               CALIF 060823111A001B16MBN00UUU12UN26 000000
604CA019283 9110000852840194800HAWTHORNE               CALIF 070823111A001B23MBN00UUU11UN26 000000
604CA019283 9110000852840194800HAWTHORNE               CALIF 081123111A001B51MBN00UUU12UN99 000000
604CA019295 9110000197350194801HERMOSA BEACH           CALIF 120214121A001A38FWN32MWN12GF45 000000
604CA019313 9110000587970194800HUNTINGTON PARK         CALIF 010823111A001A28MWH23MWH11ST45 000000
604CA019332 9110001109620194800INGLEWOOD               CALIF 010629111A001B42MWH00UUU12UN47 000000
604CA019332 9110001109620194800INGLEWOOD               CALIF 010629111A002B26MBN00UUU12UN47 000000
604CA019332 9110001109620194800INGLEWOOD               CALIF 020629111A001A28MWH16MWH12OK18 000000
604CA019332 9110001109620194800INGLEWOOD               CALIF 031005111A001B40MBN00UUU12UN47 000000
604CA019332 9110001109620194800INGLEWOOD               CALIF 041005111A001B20MWH00UUU12UN47 000000
604CA019332 9110001109620194800INGLEWOOD               CALIF 050823111A001B22MBN00UUU12UN99 000000
604CA019332 9110001109620194800INGLEWOOD               CALIF 061005111A001A87MWN70MBN30OK45 000000
604CA019332 9110001109620194800INGLEWOOD               CALIF 060823111A002B22MBN00UUU12UN03 000000
604CA019332 9110001109620194800INGLEWOOD               CALIF 080405121A001A59MB 59MB 20AQ45 000000
604CA019332 9110001109620194800INGLEWOOD               CALIF 090405121A001A25FW 26MW 12GF45 000000
604CA019332 9110001109620194800INGLEWOOD               CALIF 100405121A001B40MB 00UU 12UN99 000000
604CA019332 9110001109620194800INGLEWOOD               CALIF 100405121A002B40MB 00UU 12UN99 000000
604CA019332 9110001109620194800INGLEWOOD               CALIF 110405121A001B26MB 00UU 12UN60 000000
604CA019347 9110000014390194801IRWINDALE               CALIF 120411121A001D53MW 48MB 12OK60 00100056MW
604CA019353 9110000809890194800LAKEWOOD                CALIF 060823111A001BBBMWH00UUU30UN60 000000
604CA019353 9110000809890194800LAKEWOOD                CALIF 101230111A001A23MWN35MBN11ST81E000000
604CA019353 9110000809890194800LAKEWOOD                CALIF 110405121A001A74MW 46MW 30UN99 000000
604CA019374 9110000402840194801LA PUENTE               CALIF 020721111A001B55MWH00UUU30UN45 000000
604CA019374 9110000402840194801LA PUENTE               CALIF 110320121A001D66MWH52MWH13OK40 00100055FWH
604CA019394 9110000331540194801LAWNDALE                CALIF 010721111A001A22FBN25MBN20GF45 000000
604CA019394 9110000331540194801LAWNDALE                CALIF 030721111A001A41MWN22MWN20ST45 000000
604CA019394 9110000331540194801LAWNDALE                CALIF 050823111A001A43FBN47MBN12GF45 000000
604CA019394 9110000331540194801LAWNDALE                CALIF 091230111A001A30MWH26MWH30ST99 000000
604CA019394 9110000331540194801LAWNDALE                CALIF 120320121A001B19MWN00UUU12UN47 000000
604CA019405 9110000204940194801LOMITA                  CALIF 030823111A001A02MWH25MWH30OK60 000000
604CA019405 9110000204940194801LOMITA                  CALIF 030823111A002A40FWN47MWN90WI45 000000
604CA019411C9110004676910194800LONG BEACH              CALIF 010629111A001C52MAN18MWH12ST03 000001                                                  25MWH12ST03
604CA019411C9110004676910194800LONG BEACH              CALIF 030705111A001B26MBN00UUU12UN99 000000
604CA019411C9110004676910194800LONG BEACH              CALIF 030629111A002A25FWH37MWN12ST81A000000
604CA019411C9110004676910194800LONG BEACH              CALIF 030629111A003B29MWN00UUU12UN99 000000
604CA019411C9110004676910194800LONG BEACH              CALIF 040721111A001B36MUU00UUU20UN99 000000
604CA019411C9110004676910194800LONG BEACH              CALIF 040721111A002B19MWH00UUU12UN47 000000
604CA019411C9110004676910194800LONG BEACH              CALIF 040721111A003B25MBN00UUU12UN99 000000
604CA019411C9110004676910194800LONG BEACH              CALIF 050721111A001A88FWN63MWN20MO45 000000
604CA019411C9110004676910194800LONG BEACH              CALIF 050721111A002C32MBN35MBN30AQ45 000001                                                  33MBN30AQ45
604CA019411C9110004676910194800LONG BEACH              CALIF 050721111A003F37MAN00UUU12UN47 00100035MAN
604CA019411C9110004676910194800LONG BEACH              CALIF 061005111A001ABBMWH23FWH40SO60 000000
604CA019411C9110004676910194800LONG BEACH              CALIF 060823111A002B35MWH00UUU12UN26 000000
604CA019411C9110004676910194800LONG BEACH              CALIF 060823111A003B17MBN00UUU12UN47 000000
604CA019411C9110004676910194800LONG BEACH              CALIF 071005111A001A37MBN50FBN20XH80C000000
604CA019411C9110004676910194800LONG BEACH              CALIF 071005111A002C36MWN43MWN12ST81E000002                                                  42MWN12ST81E41MWN12ST81E
604CA019411C9110004676910194800LONG BEACH              CALIF 080411121A001CBBFB 34FW 40DA60 000001                                                  42MB 40DA60
604CA019411C9110004676910194800LONG BEACH              CALIF 080411121A002B18MW 00UU 12UN99 000000
604CA019411C9110004676910194800LONG BEACH              CALIF 080411121A003A29MW 38MW 12UN81E000000
604CA019411C9110004676910194800LONG BEACH              CALIF 091123111A001A24MBN54MAN20ST45 000000
604CA019411C9110004676910194800LONG BEACH              CALIF 091230111A002B28MBN00UUU12UN47 000000
604CA019411C9110004676910194800LONG BEACH              CALIF 091123111A003B21MBN00UUU12UN47 000000
604CA019411C9110004676910194800LONG BEACH              CALIF 100411121A001B29MB 00UU 12UN46 000000
604CA019411C9110004676910194800LONG BEACH              CALIF 100411121A002B24MB 00UU 12UN47 000000
604CA019411C9110004676910194800LONG BEACH              CALIF 100411121A003A28MW 24MW 20ST45 000000
604CA019411C9110004676910194800LONG BEACH              CALIF 100411121A004B34MB 00UU 20UN45 000000
604CA019411C9110004676910194800LONG BEACH              CALIF 110411121A001B17MW 00UU 12UN46 000000
604CA019411C9110004676910194800LONG BEACH              CALIF 110411121A002B20MA 00UU 12UN46 000000
604CA019411C9110004676910194800LONG BEACH              CALIF 110411121A003B25MB 00UU 12UN46 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 010629111A001B36MWH00UUU12UN47 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 010721111A002A33MBN33MBN12OK45 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 010629111A003D56FAN61MAN85WI45 00100027FAN
604CA019421A9110038372070194800LOS ANGELES             CALIF 010629111A004C25MBN28MAN12ST81A000001                                                  35MBN12ST81A
604CA019421A9110038372070194800LOS ANGELES             CALIF 010629111A005C17MWH35MWN12ST81A000001                                                  34MWH12ST81A
604CA019421A9110038372070194800LOS ANGELES             CALIF 010629111A006C26MWH17MWH12ST47 000001                                                  26MWH12ST47
604CA019421A9110038372070194800LOS ANGELES             CALIF 010705111A007A28MWH21MWH12ST47 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 010629111A008A29MBN31FBN20BF45 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 010629111A009B31MBN00UUU12UN47 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 010629111A010B26MWH00UUU12UN18 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 010629111A011C21MWH20MWH12ST47 000001                                                  22MWH12ST47
604CA019421A9110038372070194800LOS ANGELES             CALIF 010629111A013A23MWH21MWH12ST47 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 010629111A014B46MBN00UUU12UN47 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 010629111A015A33FWN41MWN12GF45 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 010823111A016A72FBN53FBN20OK45 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 010721111A017B33MWH00UUU20UN99 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 010629111A018B34MWH00UUU12UN99 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 010629111A019B47MWN00UUU20UN99 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 010705111A020A17MWH21MWH12ST47 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 011230111A021C46MBN35MBN12ST03 000001                                                  27MBN12ST03
604CA019421A9110038372070194800LOS ANGELES             CALIF 010207121A022A45MWH48MWH12ST18 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 010705111A023C60MWH29MWH30ST47 000001                                                  29MWH30ST47
604CA019421A9110038372070194800LOS ANGELES             CALIF 010721111A024B22MWH00UUU12UN47 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 010629111A025C45FBN38MWH20OK44 000001                                                  37FWH20OK44
604CA019421A9110038372070194800LOS ANGELES             CALIF 010721111A026B52MBN00UUU40UN44 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 010629111A027C48MBN27MWN12ST81A000001                                                  30MWH12ST81A
604CA019421A9110038372070194800LOS ANGELES             CALIF 010207121A028A20MBN30MWN12ST81A000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 020629111A001C35MWH27MUU12OK47 000001                                                  25MWH12OK47
604CA019421A9110038372070194800LOS ANGELES             CALIF 020629111A002B34MWN00UUU12UN99 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 020629111A003A30MWH36MWH20ST47 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 020629111A004C59MBN46MBN30OK45 000001                                                  27FBN30OK45
604CA019421A9110038372070194800LOS ANGELES             CALIF 020823111A005B17MWH00UUU12UN47 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 020629111A006C18FWH21FWH12OK47 000003                                                  17FWH12OK47 22FWH12OK47 27MBN12OK47
604CA019421A9110038372070194800LOS ANGELES             CALIF 020629111A007A54MWH23MWH90OK44 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 020705111A008A31MBN26MWH12ST47 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 020629111A009A21MWH26MWH12ST81A000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 020629111A010C49MWN56MWN12ST81A000001                                                  40MAN12ST81A
604CA019421A9110038372070194800LOS ANGELES             CALIF 020721111A011B22MBN00UUU12UN47 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 020629111A012B51MWH00UUU12UN47 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 020705111A013A44MWH22MUU12OK99 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 020629111A014B55FBN00UUU11UN99 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 020823111A015B36MBN00UUU12UN47 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 020629111A016A18MWH23MWH12OK45 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 020629111A017B13MWH00UUU12UN47 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 020705111A018E26MWH20MBN12ST47 00100126MWH                                             24MBN12ST47
604CA019421A9110038372070194800LOS ANGELES             CALIF 020629111A019A38MWN23MWN20FR45 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 020705111A020C15FWH18MWH12OK99 000001                                                  17FWH12OK99
604CA019421A9110038372070194800LOS ANGELES             CALIF 020629111A021A03MWH26MWH40OK60 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 020721111A022BNBFUU00UUU90UN26 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 030206121A001B17MW 00UU 12UN47 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 030629111A002C17FWH33MWH12ST45 000001                                                  18FWH12ST45
604CA019421A9110038372070194800LOS ANGELES             CALIF 030721111A003A44MBN39MBN12ST47 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 030721111A004B29MBN00UUU12UN47 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 030721111A005C18MBN18MBN11OK47 000002                                                  18MBN11OK47 19MBN11OK47
604CA019421A9110038372070194800LOS ANGELES             CALIF 030629111A006C29MBN29MBN12OK45 000003                                                  37MBN12OK45 35MBN12OK45 25MBN12OK45
604CA019421A9110038372070194800LOS ANGELES             CALIF 030629111A007A18MWH19MWH12ST47 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 030206121A008B53MW 00UU 11UN47 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 030629111A009A48FWH61MWH20OK45 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 030206121A012A54MW 34MW 12ST44 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 030629111A013B18MWH00UUU12UN47 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 030629111A014B29MBN00UUU12UN47 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 030629111A015B16MWH00UUU12UN47 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 030629111A016B39MBN00UUU12UN99 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 030629111A017A19FBN20MBN12ST47 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 030705111A018A27MBN18MBN12OK45 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 030629111A019B36MWH00UUU12UN26 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 030721111A020A90FAN49FAN40MO26 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 030721111A021A44MBN47MBN12ST80E000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 030206121A022A31MW 32MW 13FR99 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 030207121A023A41MBN31MWH13ST81A000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 040629111A001B28MWH00UUU12UN47 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 040629111A002C25MWH23MWH12ST47 000001                                                  23FWH12ST47
604CA019421A9110038372070194800LOS ANGELES             CALIF 040629111A003B35MWH00UUU20UN45 000000
604CA019421A9110038372070194800LOS ANGELES             CALIF 040629111A004B17MWH00UUU11UN47 000000
